id,word,polarity,joy,fear,sadness,anger,surprise,disgust
6988,gaspillag,negative,0,1,1,0,0,1
6989,gaspill,negative,0,0,1,1,0,1
6990,gastriqu,negative,0,0,0,0,0,1
6991,gastronom,positive,0,0,0,0,0,0
6992,gastronom,positive,0,0,0,0,0,0
6993,gã¢teau,positive,0,0,0,0,0,0
6994,gã¢teau au fromag,positive,0,0,0,0,0,0
6995,gauch,negative,0,1,0,0,0,1
6996,gaucher,negative,0,1,0,0,0,1
6997,gauch,negative,0,0,0,0,0,1
6998,gauch,negative,0,0,1,1,0,0
6999,gaufr,negative,0,0,0,0,0,0
7000,gaufret,positive,0,0,0,0,0,0
7001,gay,negative,0,1,0,0,0,0
7002,gay,negative,0,1,0,0,0,0
7003,gaz,negative,0,0,0,0,0,1
7004,gaz,positive,0,0,0,0,0,0
7005,gazã©if,negative,0,0,0,0,0,0
7006,gazel,positive,0,0,0,0,0,0
7007,gazeti,positive,0,0,0,0,0,0
7008,gazet,positive,0,0,0,0,0,0
7009,gazeux,negative,0,0,0,0,0,1
7010,gazeux,negative,0,0,0,0,0,1
7011,gazoduc,positive,0,0,0,0,0,0
7012,gazon,positive,0,0,0,0,0,0
7013,gazouill,positive,1,0,0,0,0,0
7014,ge,positive,0,0,0,0,0,0
7015,gã©ants,negative,0,1,0,0,0,0
7016,geindr,negative,0,1,1,0,0,1
7017,gel,negative,0,1,1,0,0,1
7018,gã©latin,negative,0,0,0,0,0,1
7019,gel,negative,0,0,1,0,0,0
7020,gelur,negative,0,1,1,0,0,1
7021,gã©meau,positive,0,0,0,0,0,0
7022,gã©mir,negative,0,1,1,0,0,1
7023,gã©missement,negative,0,1,1,0,0,1
7024,gãªnant,negative,0,1,0,0,0,0
7025,gãªne,negative,0,0,1,0,0,1
7026,gã©nã©alog,positive,0,0,0,0,0,0
7027,gã©nã©ral,positive,0,0,0,0,0,0
7028,gã©nã©ral,positive,0,0,0,0,0,0
7029,gã©nã©ral|gã©nã©ral,positive,0,0,0,0,0,0
7030,gã©nã©ralis,negative,0,0,0,0,0,0
7031,gã©nã©ralitã©,positive,0,0,0,0,0,0
7032,gã©nã©ral,positive,0,0,0,0,0,0
7033,gã©nã©rateur,positive,0,0,0,0,0,0
7034,gã©nã©ration,positive,0,0,0,0,0,0
7035,gã©nã©rer,positive,0,0,0,0,0,0
7036,gã©nã©riqu,positive,0,0,0,0,0,0
7037,gã©nã©rositã©,positive,0,0,0,0,1,0
7038,genã¨s,positive,0,0,0,0,0,0
7039,gã©nã©tiqu,positive,0,0,0,0,0,0
7040,gã©nial,positive,0,0,1,0,0,0
7041,gã©ni,positive,0,0,0,0,0,0
7042,gã©niss,positive,0,0,0,0,0,0
7043,gã©nital,negative,0,0,0,0,0,1
7044,gã©niteur,positive,0,0,0,0,0,0
7045,genou,positive,0,0,0,0,0,0
7046,gen,positive,0,0,0,0,0,0
7047,gentil,positive,0,0,0,0,0,0
7048,gentilhomm,positive,0,0,0,0,0,0
7049,gentilless,positive,0,0,0,0,0,0
7050,gã©ograph,positive,0,0,0,0,0,0
7051,geã´l,negative,0,1,1,1,0,0
7052,gã©olog,positive,0,0,0,0,0,0
7053,gã©omã©tr,positive,0,0,0,0,0,0
7054,gã©ranc,positive,0,0,0,0,0,0
7055,gã©ranium,positive,0,0,0,0,0,0
7056,gã©rant,positive,0,0,0,0,0,0
7057,gerb,negative,0,0,1,0,0,0
7058,gerb,negative,0,0,0,0,0,1
7059,gã©rer,positive,0,0,0,0,0,0
7060,gã©riatriqu,negative,0,0,1,0,0,0
7061,germ,negative,0,0,0,0,0,1
7062,germin,negative,0,0,0,0,0,0
7063,gestat,positive,0,0,0,0,0,0
7064,gest,positive,0,0,0,0,0,0
7065,gestion,positive,0,0,0,0,0,0
7066,gestionnair,positive,0,0,0,0,0,0
7067,ghetto,negative,0,1,1,0,0,1
7068,gicl,negative,0,1,0,0,1,0
7069,gifl,negative,0,0,0,1,1,0
7070,gifl,negative,0,0,0,1,1,0
7071,gigantesqu,negative,0,1,0,0,0,0
7072,gilet,positive,0,0,0,0,0,0
7073,gin,positive,0,0,0,0,0,0
7074,gingembr,negative,0,0,0,0,0,0
7075,giraf,positive,0,0,0,0,0,0
7076,girouet,positive,0,0,0,0,0,0
7077,gis,negative,0,1,1,1,0,1
7078,givr,negative,0,0,1,0,0,0
7079,givr,negative,0,0,1,0,0,0
7080,glabr,negative,0,0,0,0,0,0
7081,glac,negative,0,0,0,0,0,0
7082,glac,negative,0,1,1,0,0,0
7083,glaciair,negative,0,1,1,0,0,0
7084,glacial,negative,0,1,1,0,0,0
7085,glaci,negative,0,0,0,0,0,0
7086,glaciã¨r,positive,0,0,0,0,0,0
7087,gladiateur,negative,0,1,0,1,0,0
7088,glaicial,negative,0,1,1,0,0,0
7089,glair,negative,0,0,0,0,0,1
7090,glais,positive,0,0,0,0,0,0
7091,gland,positive,0,0,0,0,0,0
7092,glan,negative,0,0,0,0,0,0
7093,glap,negative,0,1,0,1,1,0
7094,glap,negative,0,1,0,1,1,0
7095,glas,negative,0,1,1,0,0,0
7096,glissad,negative,0,1,0,0,1,0
7097,gliss,negative,0,0,0,0,0,0
7098,gliss,negative,0,0,0,0,0,0
7099,glissement,negative,0,1,0,0,0,0
7100,glissement de terrain,negative,0,1,1,0,0,0
7101,glob,positive,0,0,0,0,0,0
7102,globulair,positive,0,0,0,0,0,0
7103,gloir,positive,0,0,0,0,0,0
7104,glorif,positive,1,0,0,0,0,0
7105,glorifi,positive,0,0,0,0,0,0
7106,glossair,positive,0,0,0,0,0,0
7107,glouss,positive,0,0,0,0,1,0
7108,glouss,positive,0,0,0,0,1,0
7109,gloutonner,negative,0,0,0,0,0,1
7110,glu,negative,0,0,0,0,0,1
7111,glu,negative,0,0,0,0,0,1
7112,glucos,positive,0,0,0,0,0,0
7113,gluten,negative,0,0,0,0,0,0
7114,glycã©rin,negative,0,0,0,0,0,1
7115,gnom,negative,0,1,0,1,0,1
7116,gobelet,positive,0,0,0,0,0,0
7117,gobelin,negative,0,1,0,0,0,1
7118,goã©land,negative,0,1,0,0,0,1
7119,goã©let,negative,0,0,0,0,0,0
7120,goguenard,negative,0,0,1,1,0,1
7121,goinfr,negative,0,0,0,0,0,1
7122,golden retriev,positive,0,0,0,0,0,0
7123,golf,positive,0,0,0,0,0,0
7124,golf,negative,0,1,0,0,0,0
7125,gomm,negative,0,0,0,0,0,0
7126,gond,positive,0,0,0,0,0,0
7127,gondol,positive,0,0,0,0,0,0
7128,gonflag,negative,0,1,0,1,0,0
7129,gonfl,negative,0,1,0,1,0,1
7130,gonfl,negative,0,1,0,0,0,1
7131,gong,negative,0,1,0,0,1,0
7132,gonorrhã©,negative,0,1,1,1,0,1
7133,gorg,negative,0,1,0,0,0,1
7134,gorg,positive,0,1,0,0,1,1
7135,gorill,negative,0,1,0,1,0,0
7136,gospel,positive,0,0,0,0,0,0
7137,goss,positive,0,0,0,0,0,0
7138,goudron,negative,0,0,0,0,0,1
7139,goudron,negative,0,0,0,0,0,1
7140,goudron,negative,0,0,0,0,0,1
7141,goudron,negative,0,0,0,0,0,1
7142,gouffr,negative,0,1,0,0,0,0
7143,goug,positive,0,0,0,0,0,0
7144,goujat,negative,0,0,0,1,0,1
7145,goulag,negative,0,1,1,0,0,0
7146,gourmand,negative,0,0,0,0,0,1
7147,gourmandis,negative,0,0,0,1,0,1
7148,gourmet,positive,0,0,0,0,0,0
7149,gourou,negative,0,1,0,1,0,1
7150,gousset,positive,0,0,0,0,0,0
7151,goã»t,positive,0,0,1,0,0,1
7152,goã»t piqu,positive,0,0,0,0,1,1
7153,goã»t,positive,0,0,0,0,0,0
7154,goã»teur|goã»t,positive,1,0,0,0,0,0
7155,goã»teux,positive,1,0,0,0,0,0
7156,goutt,negative,0,1,1,0,0,1
7157,goutte ã  goutt,negative,0,0,0,0,0,0
7158,gouttelet,negative,0,0,0,0,0,0
7159,goutt,negative,0,0,0,0,0,0
7160,gouttiã¨r,negative,0,0,0,0,0,1
7161,gouvernail,positive,0,0,0,0,0,0
7162,gouvern,positive,0,0,0,0,0,0
7163,gouvern,positive,0,1,0,0,0,0
7164,gouvern,positive,0,0,0,0,0,0
7165,gouverneur,positive,0,0,0,0,0,0
7166,grac,positive,0,0,0,0,0,0
7167,grã¢ce,positive,0,0,0,0,0,0
7168,gracieux,positive,0,0,0,0,0,0
7169,gradat,positive,0,0,0,0,0,0
7170,grad,positive,0,0,0,0,0,0
7171,gradin,positive,0,0,0,0,0,0
7172,graduel,positive,0,0,0,0,0,0
7173,grain,positive,0,0,0,0,0,0
7174,graissag,negative,0,0,0,0,0,1
7175,graiss,negative,0,0,1,0,0,1
7176,graiss,negative,0,0,0,0,0,1
7177,graisseux,negative,0,0,0,0,0,1
7178,grammair,positive,0,0,0,0,0,0
7179,gramm,positive,0,0,0,0,0,0
7180,grand,positive,0,0,0,0,0,0
7181,grand coup,negative,0,1,0,1,1,0
7182,grand dam,negative,0,0,1,0,0,1
7183,grand et maigr,negative,0,0,1,0,0,1
7184,grand livr,positive,0,0,0,0,0,0
7185,grand magasin,positive,0,0,0,0,0,0
7186,grand mã¨r,positive,0,0,0,0,0,0
7187,grand pã¨r,positive,0,0,0,0,0,0
7188,grand,positive,0,0,0,0,0,0
7189,grandeur,positive,0,0,0,0,1,0
7190,grandiloquent,positive,0,0,0,0,0,0
7191,grandios,positive,0,0,0,0,1,0
7192,grand,positive,0,0,0,0,0,0
7193,grang,positive,0,0,0,0,0,0
7194,granit,positive,0,0,0,0,0,0
7195,granul,negative,0,0,0,0,0,0
7196,granul,negative,0,0,0,0,0,0
7197,graphiqu,positive,0,0,0,0,0,0
7198,graphism,positive,0,0,0,0,0,0
7199,grapp,positive,0,0,0,0,0,0
7200,grassouillet,negative,0,0,0,0,0,1
7201,grat,positive,0,0,0,0,0,0
7202,gratitud,positive,0,0,0,0,0,0
7203,grattag,negative,0,1,0,1,0,1
7204,gratter ciel,positive,0,0,0,0,0,0
7205,gratt,negative,0,1,1,1,1,0
7206,gratuit,positive,0,0,0,0,0,1
7207,gratuit,positive,0,0,0,0,0,0
7208,grav,positive,0,0,0,0,0,0
7209,grav,negative,0,0,1,0,0,0
7210,gravi,negative,0,0,0,0,0,0
7211,grav,positive,0,1,0,0,0,0
7212,gravit,positive,0,0,0,0,0,0
7213,gravit,positive,0,0,0,0,0,0
7214,gravur,positive,0,0,0,0,0,0
7215,gravure sur bois,positive,0,0,0,0,0,0
7216,grã©,positive,0,0,0,0,0,0
7217,grã©ement,positive,0,0,0,0,0,0
7218,greff,positive,0,0,0,0,0,0
7219,greff,positive,0,0,0,0,0,0
7220,greffi,positive,0,0,0,0,0,0
7221,greffon,positive,0,0,0,0,0,0
7222,grã©gair,positive,0,0,0,0,0,0
7223,grãªlã©,negative,0,1,1,0,0,0
7224,grelott,negative,0,1,0,0,0,0
7225,grelott,negative,0,1,0,0,0,0
7226,grenad,negative,0,1,0,1,0,0
7227,grenat,positive,0,0,0,0,0,0
7228,greni,positive,0,0,0,0,0,0
7229,grenouill,negative,0,0,0,0,0,1
7230,grã¨,positive,0,0,0,0,0,0
7231,grã©sil,negative,0,1,1,0,0,1
7232,grã©sill,negative,0,1,0,1,0,0
7233,grã©sill,negative,0,1,0,1,0,0
7234,grã¨ve,negative,0,0,0,1,0,0
7235,gribouillag,negative,0,0,0,0,1,0
7236,gribouill,negative,0,0,0,0,1,0
7237,grief,negative,0,0,1,1,0,1
7238,griff,negative,0,1,0,1,0,0
7239,griff,negative,0,1,0,1,1,0
7240,griffon,positive,0,0,0,0,0,0
7241,griffon,negative,0,0,0,0,0,0
7242,griffur,negative,0,1,0,1,1,0
7243,grignot,positive,0,0,0,0,0,0
7244,grill,positive,0,0,0,0,0,0
7245,grillag,negative,0,1,0,0,1,0
7246,grill,negative,0,0,0,1,0,0
7247,grillon,positive,0,0,0,0,0,0
7248,grimac,negative,0,1,1,1,0,1
7249,grimac,negative,0,1,1,1,0,1
7250,grimp,positive,0,1,0,0,0,0
7251,grinc,negative,0,1,0,1,0,1
7252,grinc,negative,0,1,1,1,1,0
7253,gripp,negative,0,1,1,0,0,1
7254,gris,negative,0,0,1,0,0,1
7255,gris,negative,1,0,0,0,0,0
7256,gris,negative,1,0,0,0,0,0
7257,gris|gris,negative,0,0,1,0,0,1
7258,grison,negative,0,0,1,0,0,1
7259,grivois,negative,0,0,0,0,0,1
7260,groggy,negative,0,0,1,0,1,0
7261,groin,negative,0,0,0,0,0,1
7262,grommel,negative,0,1,1,1,0,1
7263,grond,negative,0,1,0,1,1,1
7264,gros lot,positive,0,0,0,0,1,0
7265,gros morceau,positive,0,0,0,0,0,0
7266,gros titr,positive,0,0,0,0,0,0
7267,grossess,positive,0,0,0,0,0,1
7268,grosseur,negative,0,1,0,0,0,0
7269,grossiã¨r,negative,0,0,0,0,0,0
7270,gross,negative,0,0,0,0,0,0
7271,grotesqu,negative,0,0,0,0,0,1
7272,grott,negative,0,1,1,0,0,0
7273,grouill,negative,0,1,0,1,0,1
7274,grouill,negative,0,1,0,1,0,0
7275,group,positive,0,0,0,0,0,0
7276,group,positive,0,0,0,0,0,0
7277,gru,positive,0,0,0,0,0,0
7278,grumel,negative,0,0,0,0,0,1
7279,guã©,positive,0,0,0,0,0,0
7280,guã©pard,negative,0,1,0,0,0,0
7281,guãªp,negative,0,1,0,0,0,0
7282,guã©rillero,negative,0,1,0,1,0,0
7283,guã©r,positive,0,0,0,0,0,0
7284,guã©rison,positive,0,0,0,0,0,0
7285,guerr,negative,0,1,1,1,0,0
7286,guet,positive,0,0,0,0,0,0
7287,guet apen,negative,0,1,0,1,1,0
7288,guetteur,positive,0,0,0,0,0,0
7289,gueul,negative,0,0,0,1,0,1
7290,gueule|gueul,negative,0,0,0,0,0,1
7291,guichet,positive,0,0,0,0,0,0
7292,guidag,positive,0,0,0,0,0,0
7293,guid,positive,0,0,0,0,0,0
7294,guid,positive,0,0,0,0,0,0
7295,guider un barqu,positive,0,0,0,0,0,0
7296,guild,positive,0,0,0,0,0,0
7297,guillotin,negative,0,1,1,1,0,1
7298,guillotin,negative,0,1,1,1,0,1
7299,guind,negative,0,0,1,0,0,1
7300,guinã©,positive,0,0,0,0,0,0
7301,guirland,positive,1,0,0,0,0,0
7302,guitar,positive,0,0,0,0,0,0
7303,gymnas,positive,0,0,0,0,0,0
7304,gymnast,positive,0,0,0,0,0,0
7305,gymnast,positive,0,0,0,0,0,0
7306,gynã©colog,negative,0,0,0,0,0,1
7307,gyroscop,positive,0,0,0,0,0,0
7308,habil,positive,0,0,0,0,0,0
7309,habiletã©,positive,0,0,0,0,0,0
7310,habilit,positive,0,0,0,0,0,0
7311,habill,positive,0,0,0,0,0,0
7312,habill,positive,0,0,0,0,0,0
7313,habitat,positive,0,0,0,0,0,0
7314,habit,positive,0,0,0,0,0,0
7315,habit,positive,0,0,0,0,0,0
7316,habitud,positive,0,0,0,0,0,0
7317,habituel,positive,0,0,0,0,0,0
7318,hach,negative,0,1,0,0,0,0
7319,hachet,negative,0,1,0,1,1,0
7320,hach,negative,0,0,0,1,0,0
7321,haciend,positive,0,0,0,0,0,0
7322,hai,positive,0,0,0,0,0,0
7323,haineux,negative,0,1,1,1,0,1
7324,haã¯r,negative,0,1,1,1,0,1
7325,hã¢le,positive,0,0,0,0,0,0
7326,hã¢ler,positive,0,0,0,0,0,0
7327,halein,positive,0,0,0,0,0,0
7328,halã¨t,negative,0,1,0,0,1,0
7329,halet,negative,0,1,1,0,1,0
7330,hall,positive,0,0,0,0,0,0
7331,hallebardi,positive,0,0,0,0,0,0
7332,hallucin,negative,0,1,0,0,0,0
7333,halo,positive,0,0,0,0,0,0
7334,halt,negative,0,1,1,1,0,0
7335,haltã¨r,negative,0,0,0,0,0,0
7336,hamac,positive,0,0,0,0,0,0
7337,hameau,positive,0,0,0,0,0,0
7338,hameã§on,negative,0,1,0,0,1,0
7339,hanch,positive,0,0,0,0,0,0
7340,handicap,negative,0,0,1,0,0,0
7341,harcel,negative,0,1,0,1,0,0
7342,harcã¨l,negative,0,1,0,1,0,0
7343,hard,negative,0,1,0,0,0,0
7344,hard,positive,0,0,0,0,0,0
7345,harem,positive,0,0,0,0,0,0
7346,harmonic,positive,0,0,0,0,0,0
7347,harmon,positive,0,0,0,0,0,0
7348,harmoni,positive,0,0,0,0,0,0
7349,harmon,positive,0,0,0,0,0,0
7350,harmonis,positive,0,0,0,0,0,0
7351,harn,negative,0,1,1,0,0,0
7352,harp,positive,0,0,0,0,0,0
7353,hasard,positive,0,0,0,0,1,0
7354,hasard extraordinair,positive,0,0,0,0,1,0
7355,haschisch,negative,0,0,0,0,0,1
7356,hã¢te,negative,0,0,0,1,0,0
7357,hã¢ter,negative,0,1,0,0,1,0
7358,hã¢tiv,negative,0,1,0,0,1,0
7359,hauss,positive,0,0,0,0,0,0
7360,haussement d ã©paul,negative,0,0,0,0,0,0
7361,hauss,positive,0,0,0,0,0,0
7362,hausser le ã©paul,negative,0,0,0,0,0,0
7363,haut et fort,negative,0,0,0,1,0,0
7364,haut le c?ur,negative,0,0,0,0,0,1
7365,haut parleur,positive,0,0,0,0,0,0
7366,hautain,negative,0,0,0,1,0,1
7367,hautbois,positive,0,0,0,0,0,0
7368,haut terr,positive,0,0,0,0,0,0
7369,hauteur,positive,0,0,0,0,0,0
7370,havr,positive,0,0,0,0,0,0
7371,hebdomadair,positive,0,0,0,0,0,0
7372,hã©berg,positive,0,0,0,0,0,0
7373,hã©bã©tement,negative,0,0,1,0,1,0
7374,hã©bã©ter,negative,0,0,1,0,1,0
7375,hectar,positive,0,0,0,0,0,0
7376,hã©donism,positive,1,0,0,0,0,0
7377,hã©gã©moniqu,negative,0,1,1,0,0,0
7378,hã©licoã¯dal,positive,0,0,0,0,0,0
7379,hã©matit,positive,0,0,0,0,0,0
7380,hem,positive,0,0,0,0,0,0
7381,hã©mi,positive,0,0,0,0,0,0
7382,hã©misphã¨r,positive,0,0,0,0,0,0
7383,hã©misphã©riqu,positive,0,0,0,0,0,0
7384,hã©morrag,negative,0,1,1,0,0,1
7385,hã©morroã¯d,negative,0,0,0,0,0,1
7386,hen,negative,0,0,0,0,0,0
7387,hen,negative,0,0,0,0,0,0
7388,hã©raldiqu,positive,0,0,0,0,0,0
7389,hã©raut,positive,0,0,0,0,0,0
7390,herbacã©,negative,0,0,0,0,0,0
7391,herb,negative,0,0,0,0,0,1
7392,herbe ã  chat,negative,0,0,0,0,0,1
7393,herbi,positive,0,0,0,0,0,0
7394,hã©rã©ditair,positive,0,0,0,0,0,0
7395,hã©rã©ditã©,positive,0,0,0,0,0,0
7396,hã©rã©si,negative,0,0,0,1,0,1
7397,hã©rã©tiqu,negative,0,0,0,1,0,1
7398,hã©riss,negative,0,1,0,0,0,0
7399,hã©risser de point,negative,0,1,0,0,0,0
7400,hã©risson,positive,0,0,0,0,0,0
7401,hã©rit,positive,0,0,0,0,0,0
7402,hã©riti,positive,0,0,0,0,0,0
7403,hermaphrodit,negative,0,0,0,0,1,1
7404,hermã©neut,positive,0,0,0,0,0,0
7405,hern,negative,0,1,1,0,0,1
7406,hã©roãƒâ¯n,negative,0,0,0,0,0,1
7407,hã©roãƒâ¯qu,positive,0,0,0,0,1,0
7408,hã©roã¯qu,positive,0,0,0,0,1,0
7409,hã©roã¯sm,positive,0,0,0,0,1,0
7410,hã©ro|hã©ros,positive,0,0,0,0,1,0
7411,herpã¨,negative,0,0,0,0,0,1
7412,hã©sit,negative,0,1,1,0,0,0
7413,hã©sit,negative,0,1,1,0,0,0
7414,hã©sitat,negative,0,1,0,0,0,0
7415,hã©tã©roclit,positive,0,0,0,0,0,0
7416,hã©tã©rogenã©itã©,positive,0,0,0,0,0,0
7417,hã©tã©rogã©nã©itã©,positive,0,0,0,0,0,0
7418,heur,positive,0,0,0,0,0,0
7419,heure du couch,positive,0,0,0,0,0,0
7420,heureux,positive,1,0,0,0,0,0
7421,heurt,negative,0,1,0,1,0,0
7422,heurter sur le cã´tã©,negative,0,0,0,0,0,0
7423,hexagon,positive,0,0,0,0,0,0
7424,hiatal,negative,0,1,0,0,1,0
7425,hiatus,negative,0,1,0,0,1,0
7426,hibern,negative,0,0,1,0,0,0
7427,hibern,negative,0,0,1,0,0,0
7428,hic,negative,0,1,0,0,1,0
7429,hiã©rarch,positive,0,0,0,0,0,0
7430,highland,positive,0,0,0,0,0,0
7431,hilar,positive,0,0,0,0,1,0
7432,hilaritã©,positive,0,0,0,0,1,0
7433,hipp,negative,0,0,0,0,0,1
7434,hippiqu,positive,0,0,0,0,0,0
7435,hirondel,positive,0,0,0,0,0,0
7436,hirsut,negative,0,0,0,0,0,1
7437,hiss,positive,0,0,0,0,0,0
7438,histoir,negative,0,0,1,1,0,0
7439,histolog,positive,0,0,0,0,0,0
7440,historiograph,positive,0,0,0,0,0,0
7441,histor,positive,0,0,0,0,1,0
7442,hiv,negative,0,0,1,0,0,0
7443,hivernal,negative,0,0,1,0,0,0
7444,hobby,positive,1,0,0,0,0,0
7445,hocher le tãªt,positive,0,0,0,0,0,0
7446,hocher de le tãªt,positive,0,0,0,0,0,0
7447,hochet,negative,0,1,0,0,1,0
7448,hockey,positive,0,0,0,0,0,0
7449,holocaust,negative,0,1,1,1,0,1
7450,homã©l,positive,0,0,0,0,0,0
7451,homã©opath,positive,0,0,0,0,0,0
7452,homã©opath,positive,0,0,0,0,0,0
7453,homicid,negative,0,1,1,1,0,1
7454,hommag,positive,0,0,0,0,0,0
7455,homm,positive,0,0,0,0,0,0
7456,homme d ã©tat,positive,0,0,0,0,0,0
7457,homme polit,positive,0,0,0,0,0,0
7458,homogã¨n,positive,0,0,0,0,0,0
7459,homogã©nã©itã©,positive,0,0,0,0,0,0
7460,homolog,positive,0,0,0,0,0,0
7461,homologu,positive,0,0,0,0,0,0
7462,homonym,positive,0,0,0,0,0,0
7463,homosexualitã©,negative,0,0,0,0,0,0
7464,homosexualitã© fã©minin,negative,0,0,0,0,0,0
7465,hongr,negative,0,1,1,0,0,0
7466,hongr,negative,0,1,1,0,0,0
7467,honnãªtetã©,positive,0,0,0,0,0,0
7468,honneur,positive,0,0,0,0,0,0
7469,honor,positive,0,0,0,0,0,0
7470,honor,positive,0,0,0,0,0,0
7471,hont,negative,0,1,1,1,0,1
7472,hã´pital,negative,0,1,1,0,0,0
7473,hoquet,negative,0,1,0,0,1,0
7474,hoquet,negative,0,1,0,0,1,0
7475,horair,positive,0,0,0,0,0,0
7476,hord,negative,0,1,0,1,1,0
7477,horizon,positive,0,0,0,0,0,0
7478,horizontal,positive,0,0,0,0,0,0
7479,horizontal,positive,0,0,0,0,0,0
7480,horlog,positive,0,0,0,0,0,0
7481,horoscop,positive,0,0,0,0,0,0
7482,horrifi,negative,0,1,1,0,1,1
7483,horrif,negative,0,1,1,1,0,1
7484,hors de prix,negative,0,0,1,1,0,1
7485,hors de propos,negative,0,1,0,0,0,0
7486,hors du chemin,negative,0,1,1,0,0,0
7487,hors jeu,negative,0,1,1,0,0,0
7488,hors norm,positive,1,0,0,0,0,0
7489,hors le loi,negative,0,1,0,1,0,0
7490,horticol,positive,0,0,0,0,0,0
7491,horticultur,positive,0,0,0,0,0,0
7492,hospic,negative,0,0,1,0,0,0
7493,hospitalitã©,positive,0,0,0,0,0,0
7494,host,positive,0,0,0,0,0,0
7495,hostil,negative,0,1,1,1,0,1
7496,hã´te,positive,0,0,0,0,0,0
7497,hã´tel,positive,0,0,0,0,0,0
7498,hott,positive,0,1,0,1,0,1
7499,hou,negative,0,1,0,0,0,0
7500,houl,negative,0,1,0,0,0,0
7501,hourr,positive,1,0,0,0,0,0
7502,huard,positive,0,0,0,0,0,1
7503,hu,negative,0,1,0,1,1,1
7504,huil,negative,0,0,0,0,0,1
7505,huil,negative,0,0,0,0,0,1
7506,huitiã¨m,positive,0,0,0,0,0,0
7507,huã®tr,negative,0,0,0,0,0,1
7508,hulul,negative,0,0,0,1,0,1
7509,hulul,negative,0,0,0,1,0,1
7510,humain,positive,0,0,0,0,0,0
7511,humanitair,positive,0,0,0,0,1,0
7512,humanitã©,positive,0,0,0,0,0,0
7513,humbl,positive,0,0,1,0,0,1
7514,humbl,positive,0,0,0,0,0,0
7515,humeur,positive,0,0,0,0,0,0
7516,humeur noir,negative,0,0,1,0,0,0
7517,humid,negative,0,0,0,0,0,1
7518,humiditã©,negative,0,0,0,0,0,1
7519,humili,negative,0,0,1,0,0,1
7520,humili,negative,0,0,1,0,0,1
7521,humili,negative,0,1,1,0,1,1
7522,humilitã©,positive,0,0,0,0,0,0
7523,humm,positive,0,0,0,0,0,0
7524,humor,positive,1,0,0,0,0,0
7525,humorist,positive,1,0,0,0,0,0
7526,hutt,positive,0,0,1,0,0,1
7527,hybrid,negative,0,0,0,0,0,0
7528,hydraul,positive,0,0,0,0,0,0
7529,hydr,negative,0,1,0,0,0,0
7530,hydrocã©phal,negative,0,1,1,0,0,1
7531,hydrodynam,positive,0,0,0,0,0,0
7532,hydrogã¨n,positive,0,0,0,0,0,0
7533,hydrograph,positive,0,0,0,0,0,0
7534,hydrolog,positive,0,0,0,0,0,0
7535,hydromel,positive,0,0,0,0,0,0
7536,hygiã¨n,positive,0,0,0,0,0,0
7537,hygiã©niq,positive,0,0,0,0,0,0
7538,hygiã©n,positive,0,0,0,0,0,0
7539,hymn,positive,0,0,1,0,0,0
7540,hyper mã©diatis,negative,0,0,0,0,0,0
7541,hyperbol,negative,0,0,0,0,0,0
7542,hypertroph,negative,0,1,0,0,1,1
7543,hypnot,negative,0,1,0,0,0,0
7544,hypocris,negative,0,0,0,1,0,1
7545,hypocrit,negative,0,0,0,0,0,1
7546,hypothã¨qu,negative,0,1,1,0,0,0
7547,hypothã©qu,negative,0,1,1,0,0,0
7548,hypothã©t,negative,0,0,0,0,0,0
7549,hystã©r,negative,0,1,0,1,0,0
7550,iceberg,negative,0,1,0,0,0,0
7551,icã´ne,positive,0,0,0,0,0,0
7552,icon,positive,0,0,0,0,0,0
7553,iconograph,positive,0,0,0,0,0,0
7554,idã©al,positive,1,0,0,0,0,0
7555,idã©al,positive,0,0,0,0,0,0
7556,idã©e,positive,0,0,0,0,0,0
7557,idã©e fal,negative,0,1,0,1,0,1
7558,idã©e fix,negative,0,1,1,1,0,0
7559,idem,positive,0,0,0,0,0,0
7560,identif,positive,0,0,0,0,0,0
7561,identifi,positive,0,0,0,0,0,0
7562,ident,positive,0,0,0,0,0,0
7563,ident,positive,0,0,0,0,0,0
7564,identitã©,positive,0,0,0,0,0,0
7565,idã©olog,positive,0,0,0,0,0,0
7566,idiomat,positive,0,0,0,0,0,0
7567,idiom,positive,0,0,0,0,0,0
7568,idiot,negative,0,0,1,1,0,1
7569,idolã¢tr,positive,0,1,0,0,0,1
7570,idol,positive,1,0,0,0,0,0
7571,if,positive,0,0,0,0,0,0
7572,igloo,positive,0,0,0,0,0,0
7573,ignam,positive,0,0,0,0,0,0
7574,ignã©,negative,0,0,0,0,0,0
7575,ignobl,negative,0,1,0,1,0,1
7576,ignor,negative,0,0,1,0,0,0
7577,ignor,negative,0,0,1,0,0,1
7578,ignor,negative,0,0,1,0,0,1
7579,il y avoir,positive,0,0,0,0,0,0
7580,ã®le,positive,0,0,0,0,0,0
7581,illã©gal,negative,0,1,1,1,0,1
7582,illã©gal,negative,0,1,0,0,0,0
7583,illã©galitã©,negative,0,1,0,1,0,1
7584,illicit,negative,0,1,1,1,0,1
7585,illisibl,negative,0,0,0,0,0,0
7586,illog,negative,0,0,0,0,0,0
7587,illumin,positive,0,0,0,0,1,0
7588,illumin,positive,0,0,0,0,1,0
7589,illus,negative,0,1,1,1,1,0
7590,illusion,negative,0,1,0,0,1,0
